Analyst,Colony,Date,AntID,SegmentNumber,Time,Chamber,NestLocation,NestType,XCoord,YCoord,Task
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:01,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:02,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:03,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:04,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:05,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:06,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:07,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:08,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:09,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:10,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:11,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:12,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:13,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:14,Foraging Arena,L,R,722,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:15,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:16,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:17,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:18,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:19,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:20,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:21,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:22,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:23,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:24,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:25,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:26,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:27,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:28,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:29,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:30,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:31,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:32,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:33,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:34,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:35,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:36,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:37,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:38,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:39,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:40,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:41,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:42,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:43,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:44,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:45,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:46,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:47,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:48,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:49,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:50,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:51,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:52,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:53,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:54,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:55,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:56,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:57,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:58,Foraging Arena,L,R,723,150,Resting
Colleen_Furey,17-1,06_11_2021,BBB,1,0:02:59,Foraging Arena,L,R,723,150,Resting
